"time","strata",".pred_survival"
76,"CC=2, clusterFC=1, TC=2",0.818966282025061
77,"CC=2, clusterFC=1, TC=2",0.812149030326276
78,"CC=2, clusterFC=1, TC=2",0.805288629214816
79,"CC=2, clusterFC=1, TC=2",0.798395721018439
80,"CC=2, clusterFC=1, TC=2",0.791480608072278
81,"CC=2, clusterFC=1, TC=2",0.784553174986417
82,"CC=2, clusterFC=1, TC=2",0.777622811627276
83,"CC=2, clusterFC=1, TC=2",0.770698336342664
84,"CC=2, clusterFC=1, TC=2",0.763787919111978
85,"CC=2, clusterFC=1, TC=2",0.756899004507238
86,"CC=2, clusterFC=1, TC=2",0.750038234603573
87,"CC=2, clusterFC=1, TC=2",0.743211372271324
88,"CC=2, clusterFC=1, TC=2",0.736423225606076
89,"CC=2, clusterFC=1, TC=2",0.729677574592999
90,"CC=2, clusterFC=1, TC=2",0.722977101441685
91,"CC=2, clusterFC=1, TC=2",0.716323326348237
92,"CC=2, clusterFC=1, TC=2",0.709716550722986
93,"CC=2, clusterFC=1, TC=2",0.703155810145068
94,"CC=2, clusterFC=1, TC=2",0.696638839450434
95,"CC=2, clusterFC=1, TC=2",0.690162052411791
96,"CC=2, clusterFC=1, TC=2",0.683720538414507
97,"CC=2, clusterFC=1, TC=2",0.677308078363981
98,"CC=2, clusterFC=1, TC=2",0.670917181774505
99,"CC=2, clusterFC=1, TC=2",0.66453914659049
100,"CC=2, clusterFC=1, TC=2",0.658164142787094
101,"CC=2, clusterFC=1, TC=2",0.651781320203811
102,"CC=2, clusterFC=1, TC=2",0.645378940401098
103,"CC=2, clusterFC=1, TC=2",0.638944531621162
104,"CC=2, clusterFC=1, TC=2",0.632465065206701
105,"CC=2, clusterFC=1, TC=2",0.625927151114781
106,"CC=2, clusterFC=1, TC=2",0.619317249486526
107,"CC=2, clusterFC=1, TC=2",0.612621894625069
108,"CC=2, clusterFC=1, TC=2",0.605827927219873
109,"CC=2, clusterFC=1, TC=2",0.598922730256926
110,"CC=2, clusterFC=1, TC=2",0.591894463788636
111,"CC=2, clusterFC=1, TC=2",0.58473229361579
112,"CC=2, clusterFC=1, TC=2",0.577426608962376
113,"CC=2, clusterFC=1, TC=2",0.569969224401809
114,"CC=2, clusterFC=1, TC=2",0.562353561613486
115,"CC=2, clusterFC=1, TC=2",0.554574806999761
116,"CC=2, clusterFC=1, TC=2",0.546630041758561
117,"CC=2, clusterFC=1, TC=2",0.53851834166524
118,"CC=2, clusterFC=1, TC=2",0.530240844545483
119,"CC=2, clusterFC=1, TC=2",0.52180078419385
120,"CC=2, clusterFC=1, TC=2",0.513203490284014
121,"CC=2, clusterFC=1, TC=2",0.504456354601492
122,"CC=2, clusterFC=1, TC=2",0.495568764683638
123,"CC=2, clusterFC=1, TC=2",0.48655200665326
124,"CC=2, clusterFC=1, TC=2",0.47741913966251
125,"CC=2, clusterFC=1, TC=2",0.468184844907592
126,"CC=2, clusterFC=1, TC=2",0.458865252620642
127,"CC=2, clusterFC=1, TC=2",0.449477750785556
128,"CC=2, clusterFC=1, TC=2",0.440040779555861
129,"CC=2, clusterFC=1, TC=2",0.430573615475003
130,"CC=2, clusterFC=1, TC=2",0.421096149616449
131,"CC=2, clusterFC=1, TC=2",0.411628663679127
132,"CC=2, clusterFC=1, TC=2",0.402191607902198
133,"CC=2, clusterFC=1, TC=2",0.392805384412965
134,"CC=2, clusterFC=1, TC=2",0.383490139305452
135,"CC=2, clusterFC=1, TC=2",0.374265566378157
136,"CC=2, clusterFC=1, TC=2",0.365150725051465
137,"CC=2, clusterFC=1, TC=2",0.356163874551748
138,"CC=2, clusterFC=1, TC=2",0.347322326003454
139,"CC=2, clusterFC=1, TC=2",0.338642313624438
140,"CC=2, clusterFC=1, TC=2",0.330138885784601
141,"CC=2, clusterFC=1, TC=2",0.321825816272963
142,"CC=2, clusterFC=1, TC=2",0.313715535731703
143,"CC=2, clusterFC=1, TC=2",0.305819082863894
144,"CC=2, clusterFC=1, TC=2",0.298146074709443
145,"CC=2, clusterFC=1, TC=2",0.290704695014364
146,"CC=2, clusterFC=1, TC=2",0.283501699493733
147,"CC=2, clusterFC=1, TC=2",0.276542436609079
148,"CC=2, clusterFC=1, TC=2",0.269830882345553
149,"CC=2, clusterFC=1, TC=2",0.263369687381469
150,"CC=2, clusterFC=1, TC=2",0.257160234989957
151,"CC=2, clusterFC=1, TC=2",0.251202707996238
152,"CC=2, clusterFC=1, TC=2",0.245496163130709
153,"CC=2, clusterFC=1, TC=2",0.240038611163442
154,"CC=2, clusterFC=1, TC=2",0.23482710127559
155,"CC=2, clusterFC=1, TC=2",0.229857808213295
156,"CC=2, clusterFC=1, TC=2",0.22512612087566
157,"CC=2, clusterFC=1, TC=2",0.220626731106258
158,"CC=2, clusterFC=1, TC=2",0.216353721583549
159,"CC=2, clusterFC=1, TC=2",0.212300651836121
161,"CC=2, clusterFC=1, TC=2",0.20482645039086
164,"CC=2, clusterFC=1, TC=2",0.195082550305014
166,"CC=2, clusterFC=1, TC=2",0.189473342553467
167,"CC=2, clusterFC=1, TC=2",0.186910829095649
168,"CC=2, clusterFC=1, TC=2",0.184499145642825
1,"CC=2, clusterFC=2, TC=2",0.999999988265906
2,"CC=2, clusterFC=2, TC=2",0.999999702706358
3,"CC=2, clusterFC=2, TC=2",0.999998322002033
4,"CC=2, clusterFC=2, TC=2",0.99999467979214
5,"CC=2, clusterFC=2, TC=2",0.999987527910698
6,"CC=2, clusterFC=2, TC=2",0.999975678389508
7,"CC=2, clusterFC=2, TC=2",0.999958067089656
8,"CC=2, clusterFC=2, TC=2",0.999933775662751
9,"CC=2, clusterFC=2, TC=2",0.999902031184373
10,"CC=2, clusterFC=2, TC=2",0.99986218935563
11,"CC=2, clusterFC=2, TC=2",0.999813693138296
12,"CC=2, clusterFC=2, TC=2",0.999755981223704
13,"CC=2, clusterFC=2, TC=2",0.999688301925871
14,"CC=2, clusterFC=2, TC=2",0.999609374247973
15,"CC=2, clusterFC=2, TC=2",0.999516836310512
16,"CC=2, clusterFC=2, TC=2",0.999406437430017
17,"CC=2, clusterFC=2, TC=2",0.999270966134741
18,"CC=2, clusterFC=2, TC=2",0.999098960598363
19,"CC=2, clusterFC=2, TC=2",0.99887331318737
20,"CC=2, clusterFC=2, TC=2",0.998569943434705
21,"CC=2, clusterFC=2, TC=2",0.998156755822082
22,"CC=2, clusterFC=2, TC=2",0.997593103732061
23,"CC=2, clusterFC=2, TC=2",0.996829940537451
24,"CC=2, clusterFC=2, TC=2",0.995810757240559
25,"CC=2, clusterFC=2, TC=2",0.994473299370163
26,"CC=2, clusterFC=2, TC=2",0.992751946659922
27,"CC=2, clusterFC=2, TC=2",0.990580549636683
28,"CC=2, clusterFC=2, TC=2",0.987895463467106
29,"CC=2, clusterFC=2, TC=2",0.984638507502008
30,"CC=2, clusterFC=2, TC=2",0.980759605755305
31,"CC=2, clusterFC=2, TC=2",0.976218919046008
32,"CC=2, clusterFC=2, TC=2",0.970988350477365
33,"CC=2, clusterFC=2, TC=2",0.965052379275355
34,"CC=2, clusterFC=2, TC=2",0.958408243316669
35,"CC=2, clusterFC=2, TC=2",0.951065541286375
36,"CC=2, clusterFC=2, TC=2",0.943045358518508
37,"CC=2, clusterFC=2, TC=2",0.934379036580588
38,"CC=2, clusterFC=2, TC=2",0.925106708126207
39,"CC=2, clusterFC=2, TC=2",0.915275709138101
40,"CC=2, clusterFC=2, TC=2",0.904938964337877
41,"CC=2, clusterFC=2, TC=2",0.894153421796184
42,"CC=2, clusterFC=2, TC=2",0.882978592472505
43,"CC=2, clusterFC=2, TC=2",0.871475231547864
44,"CC=2, clusterFC=2, TC=2",0.859704182194559
45,"CC=2, clusterFC=2, TC=2",0.847725389401154
46,"CC=2, clusterFC=2, TC=2",0.835597081692582
47,"CC=2, clusterFC=2, TC=2",0.823375111783339
48,"CC=2, clusterFC=2, TC=2",0.811112442926668
49,"CC=2, clusterFC=2, TC=2",0.798858765454889
